"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-07-13","5.6",",,S",,,"30.3","H,,S",,,,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-07-14","0.0",",,S",,,"30.5","H,,S","33.1",",,S","28.9",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-07-15",,,,,"30.4","H,,S",,,,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-07-16","0.0",",,S",,,"30.6","H,,S","33.2",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-07-17","0.0",",,S",,,"30.4","H,,S","33.1",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-07-18","2.0",",,S",,,"28.1","H,,S","32.3",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-07-19","10.4",",,S",,,"30.2","H,,S","32.3",",,S","25.3",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-07-20","0.0",",,S",,,"30.4","H,,S","33.4",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-07-21",,,,,"30.5","H,,S","33.1",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-07-22","0.0",",,S",,,"30.5","H,,S",,,,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-07-23","0.0",",,S",,,"30.5","H,,S","34.1",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-07-24","0.0",",,S",,,"30.5","H,,S","34.2",",,S","28.5",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-07-25","0.0",",,S",,,"30.6","H,,S",,,,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-07-26","0.0",",,S",,,"30.6","H,,S",,,,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-07-27","3.6",",,S",,,"31.1","H,,S",,,,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-07-28","0.0",",,S",,,"31.2","H,,S","34.3",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-07-29","3.0",",,S",,,"30.6","H,,S","33.2",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-07-30","0.0",",,S",,,"29.8","H,,S",,,,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-07-31","4.6",",,S",,,"31.2","H,,S","34.1",",,S","28.1",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-01","0.5",",,S",,,"31.3","H,,S","34.0",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-02","1.5",",,S",,,"30.7","H,,S","33.3",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-03","0.5",",,S",,,"30.9","H,,S",,,,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-04","0.0",",,S",,,"31.0","H,,S",,,,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-05","17.5",",,S",,,"28.3","H,,S","31.1",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-06","17.0",",,S",,,"29.5","H,,S","33.5",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-07","4.1",",,S",,,"29.3","H,,S","32.5",",,S","26.0",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-08","13.5",",,S",,,"30.4","H,,S","33.4",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-09","0.0",",,S",,,"30.3","H,,S","34.0",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-10","1.5",",,S",,,"28.2","H,,S","32.3",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-11","45.5",",,S",,,"28.9","H,,S","32.9",",,S","26.0",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-12","27.9",",,S",,,"29.6","H,,S","31.7",",,S","26.3",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-13","0.5",",,S",,,"29.9","H,,S","32.3",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-14","0.0",",,S",,,"30.4","H,,S","33.5",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-15","0.5",",,S",,,"30.9","H,,S","33.4",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-16","0.0",",,S",,,"29.7","H,,S",,,,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-17","9.4",",,S",,,"29.2","H,,S","31.6",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-18","36.6",",,S",,,"29.6","H,,S",,,"25.8",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-19","0.0",",,S",,,"30.1","H,,S","32.9",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-20","6.6",",,S",,,"30.3","H,,S","34.0",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-21","0.5",",,S",,,"30.3","H,,S",,,"28.0",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-22","0.0",",,S",,,"29.3","H,,S","32.5",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-23","26.4",",,S",,,"30.7","H,,S","33.9",",,S","27.5",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-24","0.0",",,S",,,"30.8","H,,S","33.8",",,S","28.4",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-25",,,,,"30.4","H,,S","33.4",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-26","0.5",",,S",,,"30.0","H,,S","32.4",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-27","3.6",",,S",,,"30.2","H,,S","33.8",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-28","1.0",",,S",,,"29.0","H,,S","32.3",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-29","0.0",",,S",,,"28.5","H,,S","32.0",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-30","0.0",",,S",,,"29.0","H,,S","31.8",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-08-31",,,,,"28.8","H,,S","31.6",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-01","0.0",",,S",,,"29.8","H,,S",,,"27.0",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-02",,,,,"30.1","H,,S","32.8",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-03","0.0",",,S",,,"30.4","H,,S",,,"27.9",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-04","0.0",",,S",,,"30.9","H,,S",,,"28.2",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-05","0.0",",,S",,,"29.6","H,,S","34.3",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-06","20.1",",,S",,,"26.9","H,,S",,,,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-07","114.0",",,S",,,"29.6","H,,S","31.1",",,S","26.6",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-08","0.5",",,S",,,"28.3","H,,S","31.8",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-09","27.4",",,S",,,"27.4","H,,S","31.0",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-10","19.6",",,S",,,"28.0","H,,S",,,,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-11","7.6",",,S",,,"28.6","H,,S","31.0",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-12","0.0",",,S",,,"28.3","H,,S","31.6",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-13","7.9",",,S",,,"28.5","H,,S","32.1",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-14","32.0",",,S",,,"29.4","H,,S","31.1",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-15","3.0",",,S",,,"29.6","H,,S","32.2",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-16","1.0",",,S",,,"29.2","H,,S","32.6",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-17","38.1",",,S",,,"28.1","H,,S","28.7",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-18","17.5",",,S",,,"26.3","H,,S","27.5",",,S","24.9",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-19","5.6",",,S",,,"26.7","H,,S","28.4",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-20","0.0",",,S",,,"27.4","H,,S","30.3",",,S","25.8",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-21","3.0",",,S",,,"27.2","H,,S","30.4",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-22","25.4",",,S",,,"27.4","H,,S","30.7",",,S","24.9",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-23","3.0",",,S",,,"28.1","H,,S","31.6",",,S","25.9",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-24","0.0",",,S",,,"28.4","H,,S","31.6",",,S","26.0",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-25","0.0",",,S",,,"29.3","H,,S","32.3",",,S","26.6",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-26","0.0",",,S",,,"28.8","H,,S",,,,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-27","32.0",",,S",,,"27.7","H,,S","29.2",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-28","25.4",",,S",,,"28.1","H,,S","30.2",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-29","0.0",",,S",,,"28.1","H,,S","30.6",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-09-30","0.0",",,S",,,"28.4","H,,S","31.0",",,S","26.8",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-01","1.0",",,S",,,"28.6","H,,S","31.3",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-02","0.0",",,S",,,"28.7","H,,S","32.4",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-03","1.5",",,S",,,"28.1","H,,S","30.2",",,S","26.7",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-04","0.0",",,S",,,"27.2","H,,S","30.6",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-05","0.0",",,S",,,"28.4","H,,S","31.9",",,S","24.9",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-06","6.6",",,S",,,"27.4","H,,S","30.0",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-07","5.6",",,S",,,"27.5","H,,S","30.8",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-08","2.0",",,S",,,"27.6","H,,S","29.9",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-09","3.0",",,S",,,"27.4","H,,S","29.6",",,S","24.9",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-10","10.9",",,S",,,"27.2","H,,S","30.2",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-11","10.9",",,S",,,"27.5","H,,S","30.4",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-12","0.0",",,S",,,"27.4","H,,S","31.0",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-13","0.0",",,S",,,"27.2","H,,S","30.2",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-14","6.6",",,S",,,"27.0","H,,S","29.0",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-15","6.1",",,S",,,"28.2","H,,S","30.6",",,S","25.5",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-16","0.0",",,S",,,"28.4","H,,S","31.5",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-17","13.5",",,S",,,"28.5","H,,S","31.4",",,S","25.7",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-18","0.0",",,S",,,"28.3","H,,S","31.2",",,S","26.7",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-19","1.0",",,S",,,"29.0","H,,S","31.4",",,S","26.9",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-20","15.5",",,S",,,"29.4","H,,S","31.8",",,S","26.5",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-21","0.0",",,S",,,"29.2","H,,S","31.2",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-22","0.0",",,S",,,"29.1","H,,S","31.0",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-23","0.0",",,S",,,"27.6","H,,S","31.4",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-24","2.5",",,S",,,"27.4","H,,S","30.4",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-25","0.0",",,S",,,"27.9","H,,S","30.5",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-26","0.0",",,S",,,"28.8","H,,S","31.1",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-27","0.0",",,S",,,"28.7","H,,S","31.0",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-28","0.0",",,S",,,"28.2","H,,S","31.1",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-29","0.0",",,S",,,"25.4","H,,S","28.7",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-30","4.6",",,S",,,"25.2","H,,S","27.4",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-10-31","0.0",",,S",,,"26.9","H,,S","30.1",",,S","24.0",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-01","0.0",",,S",,,"24.5","H,,S","27.6",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-02","1.0",",,S",,,"23.7","H,,S",,,,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-03","0.0",",,S",,,"23.6","H,,S","25.0",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-04","1.5",",,S",,,"24.8","H,,S","27.6",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-05","0.0",",,S",,,"25.8","H,,S","28.5",",,S","22.8",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-06","0.0",",,S",,,"26.2","H,,S","29.4",",,S","23.7",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-07","0.0",",,S",,,"26.3","H,,S","28.9",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-08","0.0",",,S",,,"24.6","H,,S","28.5",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-09","3.6",",,S",,,"22.4","H,,S","24.4",",,S","20.7",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-10","0.5",",,S",,,"23.6","H,,S","27.0",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-12","0.0",",,S",,,"25.3","H,,S","28.6",",,S","21.1",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-13","0.0",",,S",,,"26.1","H,,S","29.4",",,S","22.6",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-14","0.0",",,S",,,"26.4","H,,S","29.1",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-15","0.0",",,S",,,"25.5","H,,S","29.5",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-16","0.0",",,S",,,"24.6","H,,S","28.0",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-17","0.0",",,S",,,"26.2","H,,S","29.6",",,S","22.5",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-18","0.0",",,S",,,"26.9","H,,S","30.1",",,S","24.2",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-19","0.0",",,S",,,"27.6","H,,S","30.1",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-20","12.4",",,S",,,"25.1","H,,S","27.4",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-21","30.5",",,S",,,"24.0","H,,S","27.1",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-22","2.5",",,S",,,"24.3","H,,S","26.9",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-23","0.0",",,S",,,"22.1","H,,S","24.6",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-24","16.0",",,S",,,"20.9","H,,S","22.5",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-25","2.5",",,S",,,"23.8","H,,S",,,"19.9",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-26","0.0",",,S",,,"24.7","H,,S","27.7",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-27","54.1",",,S",,,"20.3","H,,S","21.7",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-28","22.1",",,S",,,"21.3","H,,S",,,"19.6",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-29","0.0",",,S",,,"23.5","H,,S","26.0",",,S","20.2",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-11-30","0.0",",,S",,,"22.8","H,,S","26.1",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-01","24.9",",,S",,,"21.9","H,,S","24.3",",,S","20.8",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-02","10.9",",,S",,,"23.1","H,,S",,,"20.9",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-03","4.1",",,S",,,"24.4","H,,S",,,,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-04","7.6",",,S",,,"24.7","H,,S","28.6",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-05","10.4",",,S",,,"24.4","H,,S","27.7",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-06","1.5",",,S",,,"21.3","H,,S","23.1",",,S","19.6",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-07","0.5",",,S",,,"21.9","H,,S",,,"19.9",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-08","0.0",",,S",,,"22.4","H,,S","24.3",",,S","20.7",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-09","0.5",",,S",,,"23.6","H,,S","26.9",",,S","20.8",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-10","0.0",",,S",,,"23.3","H,,S","26.2",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-11","0.5",",,S",,,"23.9","H,,S","26.0",",,S","20.9",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-12","0.0",",,S",,,"24.3","H,,S","27.4",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-13","18.0",",,S",,,"23.1","H,,S","25.7",",,S","21.0",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-14","0.0",",,S",,,"20.1","H,,S","24.1",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-15","0.0",",,S",,,"18.1","H,,S","20.4",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-16","0.0",",,S",,,"17.4","H,,S","20.2",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-17","0.0",",,S",,,"20.9","H,,S","23.0",",,S","15.4",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-18","7.1",",,S",,,"23.4","H,,S","25.2",",,S","18.7",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-19","0.0",",,S",,,"25.0","H,,S","27.2",",,S","22.8",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-20","3.6",",,S",,,"24.6","H,,S","26.4",",,S","21.9",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-21","1.0",",,S",,,"25.4","H,,S","27.4",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-22","0.0",",,S",,,"22.1","H,,S","27.7",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-23","0.0",",,S",,,"19.4","H,,S","21.9",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-24","0.0",",,S",,,"21.1","H,,S",,,"17.9",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-25","0.0",",,S",,,"23.2","H,,S",,,"19.8",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-26","0.0",",,S",,,"23.9","H,,S","26.9",",,S","20.7",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-27","0.0",",,S",,,"17.7","H,,S","22.4",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-28","2.5",",,S",,,"17.2","H,,S",,,,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-29","6.6",",,S",,,"18.7","H,,S","20.7",",,S","16.7",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-30","0.0",",,S",,,"19.4","H,,S",,,"17.5",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2016-12-31","0.0",",,S",,,"22.3","H,,S","24.9",",,S","17.4",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2017-01-02","0.0",",,S",,,"23.8","H,,S","26.7",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2017-01-03","0.0",",,S",,,"23.3","H,,S","26.6",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2017-01-04","0.0",",,S",,,"23.2","H,,S","26.6",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2017-01-05","0.0",",,S",,,"24.1","H,,S","26.4",",,S","20.8",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2017-01-06","0.0",",,S",,,"23.7","H,,S","26.9",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2017-01-07","0.0",",,S",,,"24.1","H,,S","26.8",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2017-01-08","0.0",",,S",,,"20.8","H,,S","24.2",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2017-01-09","3.6",",,S",,,"19.0","H,,S","22.1",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2017-01-10","0.0",",,S",,,"20.1","H,,S","23.1",",,S","16.2",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2017-01-11",,,,,"21.9","H,,S","24.4",",,S","18.0",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2017-01-12","0.5",",,S",,,"22.9","H,,S","25.5",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2017-01-13","4.1",",,S",,,"18.6","H,,S","21.4",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2017-01-14","0.0",",,S",,,"17.2","H,,S","18.0",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2017-01-15","0.0",",,S",,,"16.7","H,,S","19.1",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2017-01-16","0.5",",,S",,,"18.2","H,,S","19.3",",,S","15.6",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2017-01-17","0.0",",,S",,,"21.8","H,,S","23.6",",,S","17.7",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2017-01-18","0.0",",,S",,,"22.8","H,,S","26.0",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2017-01-19","10.4",",,S",,,"21.0","H,,S","24.0",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2017-01-20","7.1",",,S",,,"15.8","H,,S","19.0",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2017-01-21","0.0",",,S",,,"17.4","H,,S","19.8",",,S","13.8",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2017-01-22","0.0",",,S",,,"16.7","H,,S","19.3",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2017-01-23","0.0",",,S",,,"16.8","H,,S","19.6",",,S",,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2017-01-24","0.0",",,S",,,"18.6","H,,S","20.1",",,S","15.6",",,S"
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2017-01-25","5.6",",,S",,,"16.6","H,,S",,,,
"JAM00047918","ISHIGAKI, JA","24.345","124.187","28.3","2017-01-26","40.9",",,S",,,"18.6","H,,S","21.2",",,S","15.3",",,S"
